,name,unit_cogs
3596,PIWO HARNAS 0_5L PUSZKA,1.8
3597,PIWO HEINEKEN 0_5L B BEZ ZWROT,2.2
3598,PIWO KSIAZECE IPA 0_5 B/ZWR,3.15
3599,PIWO KSIAZECE PSZENICZNE 0_5 B/ZWR,2.43
3600,PIWO LECH  FREE 0_5 L  B/ZWR,2.02
3601,PIWO LECH  MOITO 0_5 L B/ZW,0.82
3602,PIWO LECH PILS 0_5L BUTELKA,1.87
3603,PIWO LECH PILS 0_5L PUSZKA,1.99
3604,PIWO LECH PREMIUM 0_5L  PUSZKA,2.06222222222222
3605,PIWO LECH PREMIUM 0_5L BUTELKA,1.71
3606,PIWO LECH SHANDY 0_5 BUT,1.97
3607,PIWO LOMZA EXPORT 0_5L BUT/BEZ.,1.68
3608,PIWO LWOWEK MALINA 0_5 L B/ZW,2.78
3609,PIWO LWOWEK PORTER 0_5 L B/ZWR,3.89
3610,PIWO MOCNE POLSKIE 0_33L,1.06
3611,PIWO NAMYS?OW 0_5 B/BEZW,1.63
3612,PIWO OKOCIM 0_5 L RADLER B/Z LIMON,1.82
3613,PIWO OKOCIM PILS 0_5 B/ZWROTNA,1.57
3614,PIWO PRAZUBR NIEP.0_5 B/ZW,1.45
3615,PIWO REDDS MALINOWY 0_4  BEZ/ZWR,2.58
3616,PIWO SOMERSBI APPLE SECCO 0_5 PUSZKA,1.48
3617,PIWO SOMERSBY  0_4 B/BEZW,2.77
3618,PIWO SOMERSBY 0_4 L BUTELKA BLACKBERRY,2.77
3619,PIWO TATRA JASNE PE?NE 0_5L BUTELKA ZÓ?T,1.39
3620,PIWO TATRA PILS 0_5L PUSZKA,1.81
3621,PIWO TYSKIE 0_5L BUTELKA,1.55140845070423
3622,PIWO TYSKIE 0_65L BUT,3.09
3623,PIWO TYSKIE KLASYCZNE 0_5 BUT.ZW,1.64
3624,PIWO TYSKIE PUSZKA 0_5L,1.9607272727272704
3625,PIWO WARKA 0_5L BUT.JASNE PE?NE,1.45
3626,PIWO WARKA 0_5L PUSZKA,1.764
3627,PIWO WARKA RADL JAB+GRUSZKA 0_5 L PUSZ,2.29
3628,PIWO WARKA RADLER 0% MIETA B/ZWROT,2.05
3629,PIWO WARKA RADLER 0% PUSZKA,2.43
3630,PIWO WARKA RADLER 0_5 L BUT.,1.95
3631,PIWO WARKA RADLER 0_5 PUSZKA,2.1
3632,PIWO WARKA RADLER MALI+CYTR 0_5 L PUSZKA,2.29
3633,PIWO WARKA STRONG BUTELKA,2.14
3634,PIWO WARKA STRONG PUSZKA,2.63
3635,PIWO WOJAK 0_5 L BUTELKA JASNE,1.16470588235294
3636,PIWO ZATECKY 0_5 L B/ZWROT,1.71
3637,PIWO ZUBR 0_5L BUTELKA,1.33916058394161
3638,PIWO ZUBR 0_5L PUSZKA,1.7456420233463
3639,PIWO ZYWIEC 0_5 L B/ALK. B/ZWR,1.69
3640,PIWO ZYWIEC 0_5L BUTELKA,1.7425
3641,PIWO ZYWIEC PORTER 0_5L,3.0
3642,PIWO ZYWIEC PUSZKA 0_5L,1.95
5412,METAXSA 0_7 L 38%,27.95
5413,NAP SPIR  ABSOLWENT CYTR.01,3.0610000000000004
5414,NAP SPIR ABSOLWENT POZIOMAKA 0_1 30%,3.0676923076923104
5415,NAP SPIR ABSOLWENT SLIWKA 0_1,3.07508379888268
5416,NAP SPIR BARMANSKA 0_5 L,5.6
5417,NAP SPIR BARMANSKA 0_5 L ARBUZ,5.6
5418,NAP SPIR CYTRYNOWKA 0_1 30%,3.2629347826087005
5419,NAP SPIR CYTRYNOWKA 30% 200ML,6.48684210526316
5420,NAP SPIR GREJPFRUTOWA 0_1 30%,3.19
5421,NAP SPIR KRAKOWSKA  0_2 L PIGWA,5.79
