,name,unit_cogs
6815,BATON 3BIT 46/51 G,0.92
6816,CHRZAN DYMECKI 200G,1.71
6817,CHRZAN TARTY 160G VICTUS,1.27
6818,CUKIER PUDER 400G  MELVIT,1.55
6819,DANIE KACHNY GOLABKI W SOSIE POMID.500G.,2.87
6820,DZEM SLONECZNY OGROD BRZOSKWINIOWY 280G.,1.83
6821,DZEM SLONECZNY OGROD TRUSKAWKOWY 280G,1.83
6822,FASOLA CZERWONA SLONECZNY OGROD 400G.,1.52
6823,HELLENA ORENZADA CZERWONA 1_25 L GA,1.27
6824,HERBATNIKI FAMILIJNE MASLANE 200G,2.72
6825,HOCHL KANAPKOWY Z SZYNKA 130 G,1.74
6826,JAJKO Z NIESPODZIANKA FERRERO 20G,1.99
6827,KAMIS MUSZTARDA FRANCUSKA 185 G,2.51
6828,KAMYKI JUTRZENKA ORZECHOWE 100G,1.65
6829,KETCHUP KOTLIN PIK.450G,2.73
6830,KETCHUP LAGODNY 470 G TORTEX,2.34
6831,KINDER BATON 2 SZT MAXI,1.68
6832,KNORR DELIKAT UNIWERSALNA 200G,3.29
6833,KNORR FIX DANIE ORIENTALNE 48 G,2.09
6834,KNORR FIX DO KEBAB +SOS,3.22
6835,KNORR G_K BARSZCZ CZERWONY,0.93
6836,KONCENTRAT POM .LOWICZ 190G,1.86
6837,KONCENTRAT POMIDOROWY 190 G SLON.OGROD,1.02
6838,KONCENTRAT POMIDOROWY 80G SLONECZNY OGRO,0.73
6839,KUBUS GO MARCHEW JABLKO MALINA 0_3L,1.21
6840,MAK.LUBELLA KOKARDA 400G,2.53
6841,MAKA TORTOWA ZLOTY LAN TYP 450 1KG,1.21
6842,MARGARYNA DELMA EXTRA 250G KUBEK,1.65
6843,MARMOLADA SLONECZNY OGROD 550 G,2.7
6844,MIGDALY KALIFORNIJSKIE FRESCO 80 G,4.13
6845,MIX EKSTRA PASLECKIE 200G.,1.93
6846,MLEKO PIATNICA 1 L 2%,2.4
6847,MUSZTARDA SAREPSKA 200G PEGAZ,1.36
6848,NAP COCA COLA 2_25 L PET,3.75
6849,NAP ENERGETYCZNY V-MAX 0_25L PUSZKA,0.88
6850,NAP IZOTON.0_75 ML AMOWE BLU,1.2
6851,OLEJ NIEZBEDNY 1L,3.75
6852,ORZESZKI DJ 150 G NIESOLONE PUSZKA,2.53
6853,ORZESZKI ZIEMNE OK SOLONE 150G PUSZ,2.53
