,name,unit_cogs
6418,GOLARKA VENUS 2 SZT,2.04
6419,GROCH PO?ÓWKI400 KROS,0.85
6420,KASZKA MANNA 400 G SARITA,0.93
6421,KLEJ SUPER GLU,1.07
6422,KNORR NUDLE CEBULOWE Z SEREM,1.68
6423,KRAKUS GULASZ ANGIELSKI  155G,2.75
6424,KRATKA DO WYSMAZENIA 200G,2.15
6425,KROKIETY Z MIESEM  GRZESKOWIAK,4.95
6426,KROKIWTY Z KAP.I GRZYBAMI 400G,4.17
6427,KUBUS MULTIWITAMINA 300 ML,1.31
6428,LOWICZ DZEM CZEKO TRUSKAWKLA 250 G,5.29
6429,LOWICZ DZEM CZEKO WISNIA 250 G,5.29
6430,MAKA KUKURYDZIANA 500G,2.45
6431,MARCHEW Z GROSZKIEM+KUKURYDZA  470 G SLO,2.02
6432,MLEKO KOKOSOWE 250 ML,3.17
6433,MLEKO KOKOSOWE 250 ML BANAN,3.4
6434,MLEKO KOKOSOWE 250 ML CZEKOLADA,3.4
6435,MLEKO KOKOSOWE 250 ML TRUSKAWKA,3.4
6436,MLEKOLAKI CHOCO 250 G,2.91
6437,MOZZARELLA 125 G MINI,3.06
6438,NAP TYMBARK 0_3 ML JAB?KO,1.5
6439,PIZZA KEBAB 420 G,6.63
6440,POPCORN  SOLONY 90 G HELIO,1.86
6441,PUDL KLOPSIKI W SOS GRZYB.600G,4.66
6442,PUDL KONCEN.POMIDOROWY 310 G,3.37
6443,PUDL MIESZANKA WARZYWNA PO MEKSYKAN.450,4.07
6444,SEKACZ ADVOKAT 32 G,0.75
6445,SEZAM KRESTO 200 G,1.45
6446,SMAK MAK GALARETKA Z KURCZAKA 200G,3.15
6447,SMAK MAK GALAT WIEPRZOWY 200G,3.15
6448,SMAK MAK JAJKO Z SZYNKA W GALARECIE 200G,3.5
6449,SMAK MAK MEDALIONY Z SEREM 315 G,5.52
6450,SMAK MAK NUGGETS  300G,5.52
6451,SMAK MAK PIEROGI Z KAP.I GRZYBAMI 400G,4.45
6452,SMAK MAK PIEROGI Z MIESEM 400 G,4.45
6453,SMAK MAK PIEROGI Z SEREM 400G,4.45
6454,SMAK MAK SURÓWKA KOPERKOWA 300G,2.29
6455,SMAK MAK SURÓWKA RARYTAS 300G,2.29
6456,SMAK MAK SURÓWKA WIOSENNA 300 G,2.29
6457,SOK Z BURAKA 750 ML,3.84
6458,SOK Z KAPUSTY KISZONEJ 1 L,2.61
6459,SOS WEGIERSKI Z PIECZ.550G DAWTONA,2.67
