,name,unit_cogs
19991,CIAST.KOWOLKA JEZYKI/KOKOSANKI,13.9009009009009
19992,CIASTKA GERARD PRYNCYPA?KI CZE.DES.1_3KG,17.0497237569061
19993,CIASTKA JIW KG,6.26666666666667
19994,CIASTKA KOSTKA /ORZECH.LUZ,16.8
19995,CIASTKA KRAKUSKI KAKAOWE 163G,2.53
19996,CIASTKA LIDER PETITKI LUZ DEKOROWANE,10.1666666666667
19997,CIASTKA TAGO MUZY,16.6408839779006
19998,CUKIERKI EUKALIPTUSOWE LUZ,12.066666666666698
19999,CUKIERKI MIESZANKA  WEDLOWSKA,12.5342465753425
20000,CUKIERKI MINI MIESZANKA,14.5
20001,CUKIERKI MLECZNE /CHOCO/ROSHEN,13.4068965517241
20002,CUKIERKI MOC NADZIEW.Z WIT C,10.0
20003,CUKIERKI TOFFIX MIX IGLO,11.02
20004,KARPATKA FLIS RÓZNE SMAKI 1_5KG,12.2608695652174
20005,LAJKONIK SAFARI 125 G,2.09
20006,PIERNIK SERCA/KATARZYNKI/NADZIEWANE,6.29059829059829
20007,PIERNIKI  DOMOWE,16.1017083829956
20008,ROZKI NADZIEWANE FLIS LUZ,15.1219512195122
20009,WAFLE CHRUPS/LUMARKI/GRZESKI,12.6597077244259
20010,WAFLE PISZINGER VAT 8%,10.231884057971
21854,BOMBONIERA GALARETKS POM.190 G W CZEK,4.64
21855,CIAST KOWOLKI W POLEWIE,15.0
21856,CIAST.KOWOLKA JEZYKI/KOKOSANKI,13.7380952380952
21857,CIASTKA BEZY/TORTY,22.2222222222222
21858,CIASTKA KRAKUSKI KAKAOWE 163G,2.53
21859,CIASTKA PRIMAX LUZ,9.3125
21860,CUKIERKI CZEKOLADOWE SW,13.474358974359
21861,CUKIERKI KROWKA WAWEL/SOLIDARNOSC,16.4366197183099
21862,CUKIERKI MICH.BIALE/KAWOWE WAWEL,13.326923076923098
21863,CUKIERKI MLECZNE /CHOCO/ROSHEN,13.316151202749099
21864,CUKIERKI MOC NADZIEW.Z WIT C,10.0
21865,CUKIERKI NIMM2 ZUJKI,2.28
21866,CUKIERKI TOFFIX MIX IGLO,11.0
21867,LAJKONIK SAFARI 125 G,2.09
21868,MAKOWIEC  ZAWIJANY KG,16.1021775544389
21869,PIERNIK CHOINKA SZT,8.4
21870,PIERNIK W POLEWIE KOSTKA,14.555555555555598
21871,PIERNIKI  DOMOWE,16.0964019008826
21872,WAFLE CHRUPS/LUMARKI/GRZESKI,10.1428571428571
21873,WAFLE PISZINGER VAT 8%,10.2424242424242
21874,ZESTAW SW BUT,10.46
