,name,unit_cogs
6940,MAR PALMA BIELMAR 250G Z MURZYNKIEM,1.46
6941,MAR PALMA KRUSZWICA 250G,1.26
6942,MAR SNIADANIOWA 450 G,2.5975
6943,MAR ZWYKLA 250G KRUSZWICA,1.18782608695652
6944,MASLO ROSLINNE 250GR WARSZAWA,1.72
6945,MASLO ROSLINNE ZPT WARSZAWA 500G,3.06
6946,OLEJ KUJAWSKI 1L,4.87909090909091
6947,OLEJ LNIANY 200 ML,5.52
6948,OLEJ NIEZBEDNY 0_5L,2.53
6949,PRYMAT CURRY,0.99
6950,BUTELKA-0_33,0.42
6951,KUBKI DO PIWA 0_4L,0.11
6952,KARMA CHAPPI D/P DROB.WAR.500G,3.0
6953,KARMA MR DOG SUPREM 500G,2.15
6954,KARMA MR DOG SUPREME 500G,2.15
6955,KARMA PEDIGREE JUNIOR 500G,3.99
6956,POMPKA ERA TAK TAK 5 ZL,3.87
6957,POMPKA HEYAH 5 ZL,3.85
6958,POMPKA ORANGE 5 ZL,3.87
6959,POMPKA SIMPLUS 5 ZL,3.83
6960,PIESEK Z CUKIERKAMI,4.21
6961,PODKOLANOWKI MIKROFIBRA 40,2.55
6962,PODKOLANOWKI-SKARPETY 2 PART,1.53
6963,PODKOLANÓWKI 2 PARY,1.76
6964,RAJSTOPY 15 DEN INEZ,3.15
6965,RAJSTOPY 15 DEN INEZ,3.15
6966,RAJSTOPY 15 DEN M INEZ,3.15
6967,RAJSTOPY 20 DEN,1.58
6968,RAJSTOPY 20 DEN  XXL,2.16
6969,RAJSTOPY 20 DEN L,1.74
6970,RAJSTOPY 20 DEN XL,1.91
6971,RAJSTOPY 40 DEN,4.99
6972,RAJSTOPY DZIECIECE,2.35
6973,RAJSTOPY INEZ EXCLUSIVE 8 DEN,4.99
6974,RAJSTOPY STRETCH -3,2.2
6975,SKARPETKI BALLERINA,2.73
6976,SKARPETKI DZIEWCZ?CE 2 SZT WZÓR,1.76
6977,SKARPETY,1.65
6978,SKARPETY FITN,4.55
6979,SKARPETY INEZ B/UCISK,2.75
6980,SKARPETY MESKIE,2.23
7375,BAMBINO SZAMPON 400 ML,6.29
7376,BELLA HERBS 12 Z WERBENA,2.53
7377,BELLA PODPASKI NORMAL 20 B/SKRZYD,1.84
7378,BELLA PODPASKI NOVA MAXI 10,2.5875
7379,PLYN KAMIEN I RDZA 750 ML,5.49
7380,TAMPON BELLA A/8 REGULAR,3.15
7381,TAMPONY BELLA A/8 SUPER,3.15
7382,TAMPONY BELLA A/8 SUPER PLUS,3.15
7383,WATA 100G BELLA,1.98
7384,BALON KOLOR,0.21
7385,KOREKTOR  W PISAKU,1.69
7386,ZESZYT W LINIE 16 K,0.59
8142,CATERING HAMBURGER  Z CZOSNKOWYM,2.765
8143,CATERING HAMBURGER 225G Z AMERYK.,2.78
8144,CATERING SANDWICH CURRY,2.95
8145,KASZKA NESTLE MALINA,5.75
8887,DANIE KACHNY PULPETY,2.69
8888,GROSZEK ZIELONY MROZONY 450 G,2.97
8889,POMIDORY KROJONE 400 ML PUSZKA SLON.OGRÓ,1.49
8890,SP GALARETKA DROBIOWA 200G,3.03
8891,SP GALAT WIEPRZOWY 200G,2.96
8946,MAR DELMA EXTRA 450 G,2.31954545454546
8947,MAR PALMA BIELMAR 250G Z MURZYNKIEM,1.46
8948,MAR PALMA KRUSZWICA 250G,1.28234042553191
8949,MAR SNIADANIOWA 450 G,2.8
8950,MAR ZWYKLA 250G KRUSZWICA,1.21651162790698
8951,MASLO OSELKOWE 275G JAGR,3.07
8952,OLEJ KUJAWSKI 1L,4.87
8953,OLEJ LNIANY 200 ML,5.52
8954,OLEJ NIEZBEDNY 0_5L,2.81
8955,OLEJ OLIWIER 1 L,6.5
8956,OLEJ SLONECZNIKOWY BARTEK 1L,6.04
8957,PRYMAT CURRY,0.99
8958,PRYMAT CZOSNEK GRANULOWANY 20 G,0.89
8959,BUTELKA-0_33,0.42
8960,KARMA MR DOG 415 G PUSZKA WOLOW+WARZYW,1.46
8961,KARMA MR DOG SUPREM 500G,2.15
8962,KARMA PEDIGREE ADULT WOL/DR 500 G,3.99
8963,POMPKA ORANGE 5 ZL,3.87
8964,POMPKA SIMPLUS 5 ZL,3.83
8965,PIESEK Z CUKIERKAMI,4.21
8966,PODKOLANOWKI-SKARPETY 2 PART,1.53
8967,PODKOLANÓWKI 2 PARY,1.76
8968,RAJSTOPY 15 DEN INEZ,3.15
8969,RAJSTOPY 15 DEN INEZ,3.15
8970,RAJSTOPY 20 DEN  XXL,2.16
8971,RAJSTOPY 20 DEN L,1.74
8972,RAJSTOPY 20 DEN XL,1.91
8973,RAJSTOPY DZIECIECE,2.35
8974,RAJSTOPY INEZ EXCLUSIVE 8 DEN,4.99
8975,SKARPETKI BALLERINA,2.73
8976,SKARPETKI DZIEWCZ?CE 2 SZT WZÓR,1.76
8977,SKARPETY,1.65
8978,SKARPETY INEZ B/UCISK,2.75
9408,BELLA HERBS 12 Z WERBENA,2.53
9409,BELLA PODPASKI NORMAL 20 B/SKRZYD,1.84
9410,BELLA PODPASKI NORMAL MAXI 10,2.08
9411,ODSWIEZACZ SZYSZKA ZAPAS,3.6
9412,SZAMPON HEADS SHOULDERS 400 ML PIELEGNAC,10.99
9413,TAMPON BELLA A/8 REGULAR,3.15
9414,TAMPONY BELLA A/8 SUPER PLUS,3.15
9415,BALON KOLOR,0.21
10139,BEBIKO 2,15.34
10140,BEBIKO-3 350G,15.34
10141,BOBOVITA KASZKA MLECZ/RYZ TRUSKAWKI,6.93
10142,CATERING HAMBURGER  Z CZOSNKOWYM,2.72
10143,CATERING HAMBURGER 225G Z AMERYK.,2.72
10144,CATERING SANDWICH CURRY,3.0
10145,KASZKA NESTLE MALINA,5.75
10901,DANIE KACHNY PULPETY,2.69
10902,GROSZEK ZIELONY MROZONY 450 G,2.97
10903,POMIDORY KROJONE 400 ML PUSZKA SLON.OGRÓ,1.5566666666666698
10904,SP GALARETKA DROBIOWA 200G,3.03
10905,SP GALAT WIEPRZOWY 200G,2.96
10956,KASZA KUSKUS 350 G,3.42
10957,MAR DELMA EXTRA 450 G,2.3256
10958,MAR PALMA BIELMAR 250G Z MURZYNKIEM,1.47285714285714
10959,MAR PALMA KRUSZWICA 250G,1.29
10960,MAR SNIADANIOWA 450 G,2.2916666666666696
10961,MAR ZWYKLA 250G KRUSZWICA,1.31
10962,MARGARYNA NIEZB?DNA Z MAS?EM 500G,1.87
10963,MASLO OSELKOWE 275G JAGR,3.0675
10964,OLEJ KUJAWSKI 1L,4.867826086956518
10965,OLEJ LNIANY 200 ML,5.52
10966,OLEJ NIEZBEDNY 0_5L,2.81
10967,OLEJ OLIWIER 1 L,6.5
10968,OLEJ SLONECZNIKOWY BARTEK 1L,6.14
10969,PRYMAT CZOSNEK GRANULOWANY 20 G,0.89
10970,BUTELKA-0_33,0.42
10971,KOSZYCZEK OD TRUSKAWEK,1.6
10972,KARMA MR DOG 415 G PUSZKA WOLOW+WARZYW,1.46
10973,KARMA MR DOG SUPREM 500G,2.15
10974,KARMA MR DOG SUPREME 500G,2.15
10975,KARMA PEDIGREE JUNIOR 500G,3.99
10976,POMPKA ERA TAK TAK 5 ZL,3.87
10977,POMPKA HEYAH 5 ZL,3.85
10978,POMPKA ORANGE 5 ZL,3.87
10979,POMPKA SIMPLUS 5 ZL,3.83
10980,PODKOLANOWKI 2PARY,1.62
10981,PODKOLANOWKI-SKARPETY 2 PART,1.53
10982,RAJSTOPY 15 DEN INEZ,3.15
10983,RAJSTOPY 15 DEN INEZ,3.15
10984,RAJSTOPY 20 DEN L,1.74
10985,RAJSTOPY 20 DEN XL,1.91
10986,RAJSTOPY STRETCH -4,2.2
10987,RAJSTOPY STRETCH 2,2.2
10988,SKARPETKI DZIEWCZ?CE 2 SZT WZÓR,1.76
10989,SKARPETY,1.65
10990,SKARPETY MESKIE,2.23
11455,BELLA HERBS 12 Z WERBENA,2.53
11456,BELLA PODPASKI NORMAL 20 B/SKRZYD,1.76
