,name,unit_cogs
4543,GELLWE GALARETKA AGREST 79G,0.94
4544,GELLWE KISIEL CYTRYNOWY 38G,0.55
4545,GELLWE KISIEL TRUSKAWKA 38G,0.52
4546,GELLWE KWASEK CYTRYNOWY 20G,0.4
4547,GELLWE PROSZEK DO PIECZANIA 30 G,0.24
4548,GELLWE ZELATYNA 20 G,1.39
4549,GROSZEK KON.DAWTONA 400 G PUSZKA,1.78
4550,GROSZEK KON.SLONECZNY OGROD,1.14222222222222
4551,KAKAO DEKOMORENO 150 G,3.7
4552,KAKAO DEKOMORENO 80 G,2.15
4553,KAKAO PUCHATEK Z WITAM 300G,3.84333333333333
4554,KAPUSTA  KISZONA LUZ,2.1700546116504897
4555,KETCHUP KOTLIN LAGODNY 450G,2.73
4556,KIELBASA BIA?A PARZONA KG,15.703812316715501
4557,KIELBASA SLASKA  KG,13.084788029925196
4558,KIE?BASA KOWOLKI  KG,21.9
4559,KINDER MLECZNA KANAPKA,1.20181818181818
4560,KLUSKI SLASKIE 400G GRZESKOWIAK,3.33
4561,KNOR NUDLE POMIDOROWA PIKANTNA 63 G,1.68
4562,KNORR FIX DO GULASZU,1.77
4563,KNORR FIX DO POTR.CHINSKICH 36G,1.85
4564,KNORR FIX DO SPAGH.4-SERY,2.66
4565,KNORR FIX GOLABKI BEZ ZAW,1.99
4566,KNORR G K OGORKOWA Z GRZANKAMI,1.31
4567,KNORR G.K. POMIDOROWA Z MAKARON,1.32
4568,KNORR PRZYPRAWA DO KARKOWKI 23G,1.38
4569,KNORR PRZYPRAWA DO WIEPRZOWINY 23 G,1.38
4570,KNORR SOS BOROWIKOWY 37 G,2.78
4571,KNORR SOS DO PIECZENI CIEMNY,1.74
4572,KNORR SOS DO SAL.PAP.ZIOLA 9G,1.12
4573,KNORR SOS KOPERKOWO/ZIOLOWY,1.21
4574,KNORR ZUPA CEBULOWA,2.9
4575,KNORR ZUREK DOMOWY EXPRES 42 G,1.12
4576,KREM CHRZANOWY 160 G SMAK,2.24
4577,KREM LAKOMCIA CZEK.ORZECH 190G,1.96
4578,KROKIETY KASZTELAN 400G,4.95
4579,KUKURYDZ SLON OGROD 400 G,1.46
4580,KUTIA 500 G,3.0
4581,LAKIER SPRAY 120ML ATOMIZER FIOLETOWY,6.49
4582,MAK MIELONY 200 G BACK MIT,3.43
