,name,unit_cogs
3992,PAP RGD MINT SUP.SLIM,9.9328813559322
3993,PAP RGD SUPER PINK,10.1038
3994,PAP ROTHMANS  BLUE,9.9
3995,PAP ROTHMANS BLU 100,9.99666666666667
3996,PAP ROTHMANS BLU LINK,9.55
3997,PAP ROTHMANS MINT LINK,9.55
3998,PAP ROTHMANSY CLICK 20,9.87545454545455
3999,PAP ROTHMANSY CLICK LINK,9.678
4000,PAP ROTHMANSY RED 100,9.93771428571429
4001,PAP ROTMANSY  20 RED,9.93095238095238
4002,PAP ROTMANSY 20 BLU,9.981739130434779
4003,PAP WEST,10.972857142857098
4004,PAP WEST JCE COOL BLEND CI?KIE,10.9
4005,PAP WINSTON BLUE,9.86
4006,STARTER PLAY 5 Z?,3.03
4007,TYTON PS BLAC,10.83
4008,WODA AQA 0_5 L GAZ,0.36
4009,WODA AQA 0_5 L N/G,0.36
4010,ZAPALKI,0.08
4011,ZAPALNICZKA KOLOR,0.92
5849,BATON KROWKA MIXI50 G,0.66
5850,CIGARETTES STARTER,29.44
5851,CYGARETKI 1 SZT,1.0
5852,EQLUB 10 ML,5.05
5853,EQLUB 10 ML,5.05
5854,EQLUB 10 ML,5.05
5855,GILZY 250+25% GOLDEN,2.89
5856,GILZY CHIEFS 100 SZT,0.74
5857,GILZY CHIEFS 500,3.23
5858,MASCOTTTE BIBULKA 50 SZT,0.57
5859,PAP CAMEL,11.64
5860,PAP CHESTERFIELD BLU 21,10.83
5861,PAP CHESTERFIELD PSTRYK 20,10.7
5862,PAP CHESTERFILD 100 BLU,9.91
5863,PAP CHESTERFILD RED,9.91238095238095
5864,PAP CHESTERFILD RED 100,9.91
5865,PAP LD BLUE CIENKIE,10.73
5866,PAP LD BLUE T,10.1
5867,PAP LD LINK PSTRYK,10.35
5868,PAP LD MENTHOL SUPER SLIM,10.73
5869,PAP LD MINT,10.73
5870,PAP LD PINK SUPER SLIM,10.73
5871,PAP LD RED.,10.1
5872,PAP LD SILVER 2,10.85
5873,PAP LM BLU,11.67
5874,PAP LM LINK FORWARD,11.847142857142902
5875,PAP LM LINK MINT,11.66
5876,PAP LM LINK MINT,11.67
5877,PAP LM MINT,12.06
5878,PAP LUCKY STRIKE  BLUE 22 SZT,12.2
5879,PAP LUCKY STRIKE 22 RED,12.2085714285714
5880,PAP MARLBORO  GOLD,12.56
5881,PAP MARLBORO GOLD MIEK.,12.18
5882,PAP MARLBORO RED MIEKK,11.8
5883,PAP MARLLBORO. RED,12.56
5884,PAP MOCNE 20,10.8547368421053
5885,PAP MOCNE JASNE,10.95
5886,PAP PAL MAL BLUE,10.69
5887,PAP PAL MAL LINK BLU,10.714
5888,PAP PAL MAL MINT,10.66
5889,PAP PAL MAL MINT  LINK,10.66
5890,PAP PS  66 RED 100,9.96
5891,PAP PS  BLU 100,9.85
5892,PAP PS 66 BLUE 20,9.78
5893,PAP PS BLACK,9.78
5894,PAP PS BLACK 100,9.96
5895,PAP PS BLU LINK,9.6253125
5896,PAP PS GOLD,9.78
5897,PAP PS GOLD 100,10.1
5898,PAP PS MINT LINK,9.48
5899,PAP PS RED 20,9.78
5900,PAP RGD  MINT,9.96
5901,PAP RGD BLU,9.86
5902,PAP RGD LINK BLU,9.96
5903,PAP RGD MINT SUP.SLIM,9.56307692307692
5904,PAP RGD SUPER PINK,10.1
5905,PAP ROTHMANS BLU 100,10.37
5906,PAP ROTHMANS BLU LINK,9.95
5907,PAP ROTHMANS MINT LINK,9.95
5908,PAP ROTHMANSY CLICK 20,9.85
5909,PAP ROTHMANSY CLICK LINK,9.55
5910,PAP ROTHMANSY RED 100,10.3641935483871
5911,PAP ROTMANSY  20 RED,9.976470588235287
5912,PAP ROTMANSY 20 BLU,10.1088888888889
5913,PAP WEST,10.81
5914,PAP WEST JCE COOL BLEND CI?KIE,10.81
5915,PAP WINSTON BLUE,9.86
5916,PAP WINSTON RED,9.86
5917,STARTER 5 ZL,3.26
5918,TYTON PS BLAC,10.83
5919,TYTON PS BLU,10.09
5920,WODA 0_5 L,0.59
5921,WODA AQA 0_5 L GAZ,0.36
5922,ZAPALINCZKA,0.9
5923,ZAPALKI,0.08
5924,ZAPALNICZKA KOLOR,0.92
5925,ZAPALNICZKA MAX LX 7,0.89
7804,EQLUB 10 ML,5.05
7805,EQLUB 10 ML,5.05
7806,GILZY CHIEFS 500,3.23
7807,GILZY GOLDEN 350,3.8
7808,GILZY ROTHMANS 100,1.42
7809,HERB HIBISKUS 24 T VITAX,2.38
7810,MASCOTTTE BIBULKA 50 SZT,0.584444444444444
7811,PAP CAMEL,11.64
7812,PAP CAMEL SUBTLE,11.8
7813,PAP CHESTERFIELD BLU 21,10.781304347826099
7814,PAP CHESTERFIELD PSTRYK 20,10.67
7815,PAP CHESTERFILD 100 BLU,9.91
7816,PAP CHESTERFILD RED,10.4528571428571
7817,PAP CHESTERFILD RED 100,9.91
7818,PAP LD BLUE CIENKIE,10.73
7819,PAP LD BLUE T,10.130769230769197
7820,PAP LD LINK PSTRYK,10.35
7821,PAP LD MENTHOL SUPER SLIM,10.73
7822,PAP LD MINT,10.73
7823,PAP LD PINK SUPER SLIM,10.73
7824,PAP LD RED.,10.2081081081081
7825,PAP LD SILVER 2,10.85
7826,PAP LM BLU,11.67
