,name,unit_cogs
2638,FILETY SLEDZIOWE W OLEJU 170 G,3.33
2639,FILETY SLEDZIOWE W POMIDZ.170 G,2.51
2640,FILETY Z MAKRELI W OLEJU 170 G FALA,3.75
2641,FILETY Z MAKRELI W POMID.175 G,2.85
2642,FILETY Z MAKRELI W SOSIE POMID.170 G GRA,3.72
2643,FLIETY Z MAKRELI 100G ALA KETCHUP,3.62
2644,KOTLETY RYBNA KG/P?ATY SMA?ONE,12.285714285714299
2645,LARUS MAKRELA W GALARECIE  160 G,4.01
2646,LARUS RYBA PO GRECKU 170 G,4.28
2647,MAKRELA / SLEDZ ALA PIZZA,18.6071428571429
2648,MAKRELA WEDZONA,12.318238993710699
2649,P PASTA LOSOS ZE SZCZYPIORKIEM,1.73
2650,P PASTA Z TUNCZYKA,1.7
2651,P PASTELLA JAJECZNA ZE SZCZYPIORKIEM,1.6266666666666698
2652,P PLAT SLEDZ.SMAZONE LUZ,12.0972762645914
2653,P PLATY  MARYNOWANE,13.452531645569598
2654,P SLEDZ A LA MATIAS LUZ,11.746967071057195
2655,PAPRYKARZ Z LOSOSIA 135 G DEGA,1.35
2656,PASTA RYBNA ZE SZCZYPIORKIEM LUZ 1_8KG,10.18
2657,SALSA/RYBA DORSZOWATA Z WARZYWAMI KG,17.28
2658,SLEDZ W POMID.170 G ORKA,2.22
2659,SZPROT W POMID.170 G ORKA,2.19
2660,TUNCZYK ROZDROBNIONY W OLEJU 130 G,2.78
2661,TUNCZYK W OLEJU ORKA 170 G,3.71
3084,CWIARTKA Z KURCZAKA KG,5.5617977528089915
3085,FRANKFUTERKI KG,23.7058823529412
3086,GALANTYNA Z DROBIEM KG,14.266666666666698
3087,KABANOSY Z DROBIEM KG,17.0
3088,KIELBASA JA?OWCOWA KG,19.1578947368421
3089,KIELBASA PIECZONA  KG,17.722826086956502
3090,KIELBASA POGORZELSKA PODSUSZANA  KG,19.1666666666667
3091,KIELBASA Z SEREM /KEBAB/WIOSENNA,10.0
3092,KIELBASA ZWYCZAJNA KG,10.054794520547901
3093,KIE?BASA KRUCHA Z WEDZARNI KG,17.004366812227097
3094,KIE?BASA PIWNA KG,13.452380952381
3095,KIE?BASA PIWOSZKI  KG,22.2
3096,KIE?BASA POLSKA WEDZONA  KG,19.411320754717
3097,KIE?BASA WIOSENNA KG,11.8846153846154
3098,KIE?BASA ZIELONOGÓRSKA KG,16.6309523809524
3099,KIE?BASKI PYSZNE KG,18.0229885057471
3100,KRAKOWSKA SUCHA KG,21.016666666666698
3101,METKA CEBULOWA KG,16.3359375
3102,METKA ?OSOSIOWA,9.86046511627907
3103,OGONOWKA WEDZONA  KG,15.945783132530101
3104,PAROWKA HOT-DOG KG,10.122905027933001
3105,PAROWKOWA KG,10.770114942528698
3106,PAROWKOWA W FOLI KG,13.1612903225806
