,name,unit_cogs
3377,WAFLE NESQUIK 26 G,0.74
3378,WAFLE RYZOWE 100 G FIT,1.39
3379,WAFLE SUCHE,2.02
3380,WAFLE SUCHE 165 G,1.98
3381,WAFLE SUCHE OWAL 130 G,2.07
3382,WAFLE TORTOWE 160 G,1.97
3383,WAFLE TRIPLEX 20 G,0.55
3384,WAWEL CZEKOLADA MICHALKI 100G,2.22
3385,WAWEL CZEKOLADA MIETOWA 100G,1.75
3386,WEDEL CZEK GORZKA 100G,2.24
3387,WEDEL CZEK.MLECZNA 100 G,2.62
3388,WEDEL PAWELEK ADVOCAT 45G,1.05
3389,WEDEL PAWELEK KAFFE LATTE45 G,1.05
3390,WEDEL PAWELEK TOFFI 45G,0.89
3391,WEDEL PTASIE MLECZKO CYTRYNA 380GR,9.56
3392,WEDEL PTASIE MLECZKO SMIETANKOWE,11.15
3393,WEDEL PTASIE MLECZKO WANILIA 380 G,9.7275
3394,ZAPALNICZKA ZABAWKA,1.92
3395,ZELKI KABLE DLUGIE,0.36
3396,ZELKI NIM 2SOKKI  90 G,1.95
3397,ZELUSIE JUTRZENKA 90GR MISKI,1.35
5111,ANDRUTY   FURMANIAK,0.68
5112,BABECZKI SWIATECZNE GRZES,1.0
5113,BABKA  DO SW CIAZYNSKI,1.85
5114,BABKA  KOWOLKA,5.09
5115,BABKA WANIL+SMIET 270 G,4.9
5116,BABKA WANILIOWO Z ORZECH 300 G,5.3
5117,BARANEK 65 G,4.43
5118,BATON 3BIT ORZECHOWY  46/51 G,1.54
5119,BATON 7DAYS KAKAO W POLEWIE,0.6134782608695649
5120,BATON BOUNTY 57G,1.4580000000000002
5121,BATON IKAR XXL WAWEL,0.9869230769230768
5122,BATON KINDER BUENO 43G,1.83
5123,BATON KNOPERS 25G,1.0
5124,BATON LION BLACK/WHITE 40 G,0.64
5125,BATON MARS 51 G,1.0931818181818198
5126,BATON MILKY WAY 21 5,0.52
5127,BATON NESQUIK DELIC 25 G,0.92
5128,BATON SNICKERS 50 G,1.04
5129,BATON TWIX 56 G,0.74
5130,BATONIK MUU 29 G,0.54
5131,BISZKOPTY WROCLAWSKIE 120G,1.74
5132,BOMB MERCI 400G,19.51
5133,BOMB MERCI GREEN 250 G,9.85
5134,BOMB MERCI NIEBIES 250G,9.05
5135,BOMB MON CHERI 147 G SERCE,14.2
5136,BOMBONIERA   BARON 115 G,5.29
5137,BOMBONIERA GALARE.W CZEKOL WISNIA 190 G,3.88
5138,BOMBONIERA GALARETKA W CZEK 190 G,4.14
5139,BOMBONIERA SERCE RAFFAELLO 140 G,13.15
5140,BOMBONIERKA GALARETKA PORZ.190 G JUTRZE,4.14
5141,BOMBONIERKA TAGO EXCELENT,5.49
5142,BUBLE GUM ROLL,1.97
5143,CHRUPKI KUKUR. CELKA 70GR OPAK 25 SZT,0.7413580246913579
5144,CHRUPKI KUKURYDZIANE OWOCOWE 80 G,1.78
5145,CHRUPKI Z OWOCAMI MAX 80 G,1.57
5146,CHRUSCIKI/CIASTA ROZNE KG,20.273572377158
5147,CIACHO GORALKI 38 G MASLANY,0.67
5148,CIASTKA DESIMO POMARA.135  G,1.31
5149,CIASTKA DESSIMO MALINA 135 G,1.31
5150,CIASTKA DESSIMO WISNIOWE 135 G,1.31
5151,CIASTKA HIT 220G CZEKOLADA,2.69
5152,CIASTKA JEZYKI -DARK WISNIA,2.72
5153,CIASTKA JEZYKI CAFE 140 G,2.72
5154,CIASTKA JEZYKI KOKOSOWE 140G JUTRZENKA,2.59
5155,CIASTKA JEZYKI Z ADVOCAT 140 G JUTRZENKA,3.2
5156,CIASTKA KRAKUSKI FLORIANKI 171G,2.9
5157,CIASTKA KRAKUSKI MASLANE 201 G,2.4
5158,CIASTKA KRAKUSKI SERDUSZKA 171 G,2.9
5159,CIASTKA KRAKUSKI ZBOZOWE 201 G,2.048
5160,CIASTKA TAGUS 29 G TRUSKAWKA,0.67
5161,CUKIER PUDER 500 G,2.01
5162,CUKIERKI CHOCOMILA -ROSHEN,10.2857142857143
5163,CUKIERKI PUDROWE LUZ,10.0
5164,CZEK ALPEN GOLD 90 G GORZKA,1.75
5165,CZEK AMELIA MLECZNA 100G,1.39
5166,CZEKOLADA BARON 100 G WALWNTYNKOWA,2.78
5167,CZEKOLADA OKIENKO ORZECH_100G,3.75
5168,CZEKOLADA RITTER 100 G,3.53
5169,DELICJE MALINOWE 147G,1.54
5170,DELICJE POMARANCZOWE 147G,2.19
5171,DELICJE WISNIOWE 294G WEDEL,4.57
5172,DRAZE KOKOSOWE KORSARZ 70G SKAWA,0.84
5173,DRAZE SKAWA  CZEKOL.70G,0.84
5174,DRAZE SMIETANKOWE 70G SKAWA,0.84
5175,DROPS HALLS MIOD CYTRYNA 33_5G,1.152
5176,DROPS HALLS ORGINAL 33_5G *20,1.35
5177,EUROPAPIER DUZY,0.27
5178,FERRERO ROCHER 100 G,8.57
5179,GOFRY KOKOS 100,2.24
5180,GOFRY SEZAM 100 G,2.24
5181,GOFRY SLODKIE 100 G,2.24
5182,GOPL CZEKOLADA GORZKA 90 G,2.19
5183,GOPL CZEKOLADA MLECZNA 90G,2.25125
5184,GOPL FIGURKA  _30 G,0.71
5185,GOPL FIGURKI SW,0.71
5186,GOPL.CUKIERKI MIETA 90G,1.05
5187,GOPL.LANDRYNY BRANDO 90G,1.05
5188,GRZESKI B/CZEKOL DZIEL,0.61
5189,GRZESKI GOFROWE 33G,0.61
5190,GRZESKI GOFROWE CZEKOLADA,0.61
5191,GRZESKI MEGA KAKAO,0.55
5192,GRZESKI W CZEKOLADZIE 36 G,0.61
5193,GUMA MOIST,0.15
5194,GUMA ROSPUSZCZALNA SZCZELAJACA WAIRDS,0.82
5195,GUMA ROZPUSZCZALNA KREDKA,0.14
5196,HERBATNIK PETIT BEURRE50 G JUTRZENKA,0.532
5197,HERBATNIKI BE BE 16G,0.2770967741935481
5198,HERBATNIKI MALTANKI 80G LAJK,1.341
5199,JAJKA CUKROWE Z NADZIENIEM .LUZ,11.880398671096303
5200,JAJKA WIELKANOCNE BARON LUZ,17.219239373601805
5201,JAJKO WIELKANOCNE  23 G,0.84
5202,JAJKO WIELKANOCNE 100G,2.5
5203,JAJKO Z NIESPODZ FCB,2.29
5204,JAJKO Z NIESPODZIANKA,2.28
5205,JAJKO Z NIESPODZIANKA,2.23
5206,JAJKO Z NIESPODZIANKA,2.2975
5207,KINDER CHOCOLATE 100G,2.91363636363636
5208,KINDER CHOCOLATE 50G,1.7025
5209,KINDER JAJKA 120 G,7.66
5210,KUBUS 0_9 L BANAN+TRUS,2.25
5211,LAJKONIK JUNIOR SAFARI 25 G,0.79
5212,LALECZKA,5.04
5213,LIZAK BABA JAGA,4.51
5214,LIZAK CHOINKA,1.49
5215,LIZAK DYNIA,1.54
5216,LIZAK KWIATEK/SWIATECZNE DUZY KOLOR,1.36
5217,LIZAK LOVE,0.22
5218,LIZAK ROZA/SERCE,1.09166666666667
5219,LODY CIEPLE DUZE 24,0.8
5220,MARCHEW Z GROSZKIEM 290 G FRUBEX,1.59
5221,MIESZANKA STUDENCKA 100 G,3.71
5222,MILKA 100GR YOGHURT,2.29
5223,MILKA 300 G OREO,6.33
5224,MILKA CZEK.NADZ 37 G,1.16
5225,MILKA CZEK.ORZECHOWA 100G,2.29
5226,MILKA CZEK.TRUSKAW 100G,2.55875
5227,MILKA CZEKOL.100 G Z OREO,2.84
5228,MILKA CZEKOLADA BAKALIE 100G,2.84
5229,MILKA CZEKOLADA LACIATA 100G,2.84
5230,MILKA CZEKOLADA MLECZNA 100G,2.84
5231,MLECZKO ALPEJSKIE  330 G WANILIA,7.02666666666667
5232,NAP AQA PLUS 1_5 L GAZ JAB+PIGWA,0.74
5233,NASZYJNIK Z CUKIERKAMI,5.13
5234,O WAFLE MEGA GRZESKI W CZEKOL.48 GROZNE,0.8
5235,ODRA DUETKA FAMIL PIANKA 400G POMAR,4.0
5236,ORANZADA W PROSZKU ROZEK,0.73
5237,ORANZADA W PROSZKU SUPER,0.37
5238,PALUSZKI BESK. 70G,0.74
5239,PALUSZKI LAJKONIK Z SEZAMEM 150 G,1.74
5240,PALUSZKI STAR 180 G,1.49
5241,PAP LM LINK BLU,11.66
5242,PETITKI LUBISIE BANAN,0.71
5243,PETITKI LUBISIE OWOCE LESNE,0.58
5244,PETITKI LUBISIE Z CZEK 30 G,0.71
5245,PETITKI TRUSKAWKA  30 G,0.7052941176470591
5246,PIERNIK KROLEWSKI KRAKUS 150 G,2.32
5247,PILKA PUCHAR Z CUKIERKAMI,6.36
5248,PREZERWATYWA,2.8
5249,PRINCE POLO MINI CLASIC,0.43
5250,PRINCE POLO ORZECH 35 G,0.79
5251,PRINCE POLO XXL 52G CLASSIC,0.887058823529412
5252,PRINCE POLO XXL MLECZNE,0.84
5253,PRINCESA ZEBRA37 G,0.65
5254,PRINCESSA 34G MLECZNA,0.59
5255,PRINCESSA 36G ORZECH,0.61
