,name,unit_cogs
19959,HERBATA SAGA 20 EX OWOCE LESNE,3.37
19960,HERBATA SAGA MALINA 20 EX,3.47
19961,JACOBS CRONAT GOLD 250G,8.78
19962,JACOBS KRONUNG 100G MIELONA,3.72
19963,JACOBS KRONUNG 250G,7.73
19964,KAKAO NESQUIK NESTLE 200G,4.5
19965,KAWA ASTRA 100G MIELONA,2.06
19966,KAWA ASTRA 250G MIELONA NISKO DRAZNI?CA,7.23
19967,KAWA ASTRA 275 G MIELONA,5.48
19968,KAWA INKA 150G KARTON,2.71
19969,KAWA MK CAFE PREMIUM 80 G,2.59
19970,KAWA NESCAFE 3W1  17G,0.4225
19971,KAWA NESCAFE CLASSIC 100 G,8.73
19972,KAWA NESCAFE CREME 100GR ZAPAS,7.69
19973,KAWA NESCAFE UZUP_100G,8.07
19974,KAWA TCHIBO FAMILI 100G,2.04
19975,KAWA WOSEBA GOLD 250G,4.65
19976,KAWA WOSEBA RODZINNA 80G,1.46
19977,KAWA ZBOZOWA ANATOL 84 G EX,1.68
19978,LIPTON 100 G LISCIASTA,3.75
19979,LIPTON 25 EXP OFF LONDON,4.69
19980,LIPTON 50 EX,5.25
19981,LIPTON EX 88 TOR.,8.99
19982,LIPTON EXP.25 TOREBEK,2.81
19983,LIPTON HERB.ZIELONA MALINA +TRUSK 25 EX,3.58
19984,POPCORN OK 90G DO MIKROFALI,1.02
19985,PRIMA 100 G MIELONA,2.39615384615385
19986,PRIMA 250G NIEBIESKA,5.07904761904762
19987,PRIMA 500G NIEBIESKA,10.45
19988,WARZYWA NA PATELNIE,4.0
21814,CAPPUCCINO CZEKOLADOWE MOKATE 110GR,2.41
21815,CAPPUCCINO WANILIA MOKATE 110GR,2.41
21816,EKOLAND HERBATA CYTRYNOWA 300GR TOR.,2.24
21817,HER.GRANULOW.INDYJ 80G CONSUM,1.07
21818,HERB MINUTKA 40TOR EXPRES,1.39
21819,HERB SZA?WIA 20 T VITAX,2.43
21820,HERB ZIELONA Z CYTRYNA 20 EX POSTI,1.94
21821,HERB. MALINA 20TOR HERBAPOL,2.5
21822,HERB.MIETA 20 EX MAG.OGROD,1.21
21823,HERB.MINUTKA EXP 100SZT,2.67
21824,HERBATA  DZIURAWIEC  20 T,1.57
21825,HERBATA EXP.100T.AKBAR,9.29
