,name,unit_cogs
10646,MAKARON KOLECZKI 250 G CZANIEC,1.09
10647,MAKARON LASAGNE 500G LUBELLA,6.13
10648,MAKARON LUBELLA  KOLANKO OZDOBNE 500G,2.43
10649,MAKARON LUBELSKI SPAGETTI 500G,2.25
10650,MAKARON MUSZLA  BARONIA 500G,8.98
10651,MAKARON POL MLYN 500 G NITKA DURUM,3.0
10652,MAKARON POL MLYN 500 G SWIDEREK DURUM,3.0
10653,MAKARON SULMA GNIAZDKA 400G,2.02
10654,MAKARON SULMA LAZANKA 500 G,2.59
10655,ORZESZKI SOLONE 40 G,0.87
10656,ROGAL 7 DAYS ORZECH,1.07
10657,RURKI WAFLOWE SUCHE100 G,1.61
10658,RYZ SARITA BIALY DLUGOZIAR. 4x100G KAR,1.4
10659,RYZ SARITA BIALY PARABOILED 4x100G KAR.,1.66
10660,RYZ SONKO  4X100G,1.82615384615385
10661,RYZ SONKO 4X100 PARABOLICZNY,2.15
10662,RYZ SONKO BRAZOWY 4X100 GR,1.76
10663,SONKO KASZA JECZMIENNA 4X100G WIEJSKA,1.35
10664,SONKO KASZA JECZMIENNA PERLOWA 4*100G,1.375
10665,SOS SPAGHETI SMIET+POMID DAWTON,2.67
10666,WAFLE SUNNY 60G Z CEBULA,1.845
12637,BRANSOLETKA Z CUKIERKÓW,0.67
12638,CYKORIA SOS BIALY 25 G,1.01
12639,KASZA JAGLANA 400 G,2.43
12640,KASZKA MANNA 400 G KROS,0.92
12641,MAK SULMA MUSZELKA 100% DURUM,2.3
12642,MAK SULMA NITKA ROSOLOWA 400G,2.11
12643,MAK ZLOTY LAN 500G  PENE,1.04333333333333
12644,MAK ZLOTY LAN KOLANKO DUZE 500 G,1.09
12645,MAK ZLOTY LAN MUSZELKA 500 G,0.926363636363636
12646,MAK ZLOTY LAN NITKA DOMOWA 250,1.02
12647,MAK.LUBELLA FALA 400G,2.34
12648,MAKA KOSZALINSKA  STOISLAW 1KG,1.72
12649,MAKA KRUPCZATKA  ZLOTY LAN TYP 450 1KG,1.36
12650,MAKA KRUPCZATKA 1KG STOISLAW,1.96
12651,MAKA KRUPCZATKA BASIA 1 KG,1.93
12652,MAKA TORTOWA 1KG STOISLAW,1.96
