,name,unit_cogs
19849,CHRUPKI CELKA 160 G BIS/12/,1.59
19850,CHRUPKI CZEKOLADOWE 80 G,1.24
19851,CHRUPKI OWOCE 45 G,0.89
19852,CHRUPKI STAR HYPER PIZZA 58G,1.11666666666667
19853,CHRUPKI TRUSKAWKOWE 80 G,1.24
19854,CHRUPKI Z KASZA JAGLANA 70 G,1.35
19855,LAYS CHEETOS 85G KETCHUP,1.51
19856,LAYS PAPRYKA 140 G,3.85
19857,LAYS PAPRYKA 150G,2.58
19858,LAYS STAR SMITI CEBULA 130 G,2.23
19859,LAYS ZIEL.CEBULKA 160G,2.58
19860,LAYS ZIELONA CEBULKA 140 G,3.85
19861,MLEKOLAKI CHOCO MUSZELKI 300G,2.93
19862,MONETY CZEKOLADOWE,0.13
19863,PALUSZKI BESKIDZKIE 60G SER+CEBULA,0.74
19864,PALUSZKI LAJKONIK CEBULOWE 150 G,2.46
19865,PIANKA PUF 1 SZT,0.348518518518518
19866,PLATKI CHEERIOS MIODOWE 250G,3.47
19867,PLATKI CORN FLAKES 250G NESTLE,2.69
19868,PLATKI FRUTINA 250G,5.34
19869,PLATKI MLEKOLAKI KOLKA MIODOWE 250 G,2.32
19870,ROGAL 7 DAYS BERSETO,1.27
19871,SPRAY XXL CUKIERKI,0.98
19872,STAR CHIPS 130 G PAPRYKA,2.23
19873,STAR CHIPS 130 G SER CEBULA,2.23
19874,STAR CHIPS 250 G SER+CEBULA,3.81
19875,STAR CHIPS BEKON 130 G,2.23
19876,STAR CHIPS KEBAB 130 G,2.23
19877,STAR CHIPS ORZECH 125 G,2.18
19878,STAR CHIPS SER POMIDOR 125 G,2.18
21714,CATERING SANDWICH Z CZOSNKOWYM,3.07571428571429
21715,CATERING SANDWICH Z POMID.,3.0
21716,CHRUPKI CELKA 160 G BIS/12/,1.59
21717,CHRUPKI CZEKOLADOWE 80 G,1.24
21718,CHRUPKI OWOCE 45 G,0.89
21719,CHRUPKI STAR HYPER PIZZA 58G,1.11157894736842
21720,CHRUPKI TRUSKAWKOWE 80 G,1.24
21721,CHRUPKI Z KASZA JAGLANA 70 G,1.35
21722,LAYS FROMAGE 140 G,3.85
21723,LAYS OSTRA PAP.140 G,3.85
21724,LAYS PAPRYKA 140 G,3.85
21725,LAYS PAPRYKA 150G,2.58
21726,LAYS STAR SMITI CEBULA 130 G,2.23
21727,LAYS STIX 140 G,2.47
21728,LAYS ZIEL.CEBULKA 160G,2.58
21729,LAYS ZIELONA CEBULKA 140 G,3.85
21730,MLEKOLAKI CHOCO MUSZELKI 300G,2.93
21731,MONETY CZEKOLADOWE,0.13
21732,PALUSZKI LAJKONIK CEBULOWE 150 G,2.46
21733,PIANKA PUF 1 SZT,0.34
21734,PLATKI CORN FLAKES 250G NESTLE,2.69
21735,PLATKI MLEKOLAKI KOLKA MIODOWE 250 G,2.32
21736,POP CORN 95 G,1.47
21737,SPRAY XXL CUKIERKI,0.98
21738,STAR CHIPS 130 G PAPRYKA,2.23
21739,STAR CHIPS 130 G SER CEBULA,2.23
21740,STAR CHIPS BEKON 130 G,2.23
21741,STAR CHIPS KEBAB 130 G,2.23
21742,STAR CHIPS ORZECH 125 G,2.18
21743,STAR CHIPS SER POMIDOR 125 G,2.18
21744,TWISTOS FROMAGE 80G,1.3
21745,WYKA?ACZKI,0.75
